date,category,region,units_sold,discount_pct,sales_amount
2023-09-29,Clothing,North,14,0.16,3325.47
2023-11-10,Food,East,12,0.19,2397.85
2022-04-06,Electronics,East,35,0.27,7892.61
2021-02-17,Electronics,West,5,0.15,7965.86
2023-09-10,Food,North,17,0.09,1650.54
2022-07-15,Sports,South,42,0.35,3763.38
2021-07-13,Food,East,32,0.39,1988.67
2022-01-06,Sports,West,10,0.01,5342.66
2023-02-26,Sports,North,43,0.22,3611.58
2023-09-19,Furniture,West,17,0.14,11537.18
2023-06-08,Electronics,West,5,0.11,8228.8
2022-09-04,Electronics,North,45,0.13,7399.88
2021-09-14,Sports,West,42,0.26,3541.46
2021-07-23,Electronics,North,9,0.08,8212.19
2022-10-29,Electronics,South,49,0.37,7565.58
2021-05-11,Furniture,North,33,0.19,12419.11
2022-01-14,Sports,East,36,0.13,6407.35
2023-04-11,Sports,West,36,0.31,3731.07
2021-02-10,Furniture,West,18,0.01,12063.81
2023-03-18,Furniture,North,9,0.17,13029.67
2023-12-22,Furniture,East,29,0.14,18436.04
2023-09-28,Sports,North,14,0.14,4247.07
2021-05-11,Clothing,South,25,0.13,3775.92
2023-11-29,Clothing,East,15,0.01,4018.17
2021-09-12,Electronics,West,6,0.06,8627.92
2022-03-01,Clothing,North,42,0.06,3177.81
2021-08-29,Sports,East,29,0.4,4728.57
2022-01-06,Sports,North,15,0.01,5738.93
2022-01-04,Food,West,29,0.07,2946.25
2021-01-11,Furniture,East,4,0.39,17128.85
2023-07-05,Electronics,South,18,0.25,7812.05
2022-10-06,Food,East,49,0.18,1636.3
2021-09-09,Furniture,South,44,0.03,12328.41
2021-03-22,Clothing,South,39,0.27,1953.36
2021-09-21,Furniture,West,16,0.06,11377.15
2022-02-27,Food,West,11,0.27,958.19
2021-11-27,Clothing,East,14,0.39,4032.17
2021-06-29,Furniture,North,3,0.21,11624.76
2022-06-10,Electronics,West,42,0.09,8082.37
2021-03-13,Clothing,West,38,0.25,3738.13
2021-06-23,Electronics,West,45,0.21,7812.36
2021-09-13,Clothing,West,42,0.21,3772.9
2023-11-03,Electronics,West,18,0.19,12042.43
2022-09-04,Clothing,North,20,0.27,2892.91
2023-01-15,Sports,North,48,0.23,6522.6
2021-12-18,Food,West,25,0.39,2171.94
2023-05-17,Clothing,East,38,0.33,2608.98
2021-01-01,Furniture,South,13,0.11,18663.05
2022-05-24,Food,East,4,0.29,1480.85
2022-09-08,Clothing,East,14,0.09,3895.55
2021-04-05,Furniture,West,33,0.31,11822.55
2023-11-30,Food,South,28,0.06,1584.29
2022-08-24,Sports,North,37,0.19,3615.28
2023-12-30,Furniture,West,8,0.32,17664.65
2023-07-01,Sports,South,44,0.11,3952.18
2021-10-14,Electronics,North,34,0.33,7602.87
2023-10-02,Furniture,South,44,0.26,11373.53
2022-10-03,Sports,South,5,0.16,3838.53
2023-12-07,Food,South,5,0.17,2295.74
2022-12-23,Clothing,East,31,0.37,4705.85
2023-11-12,Food,West,45,0.09,2241.59
2022-03-06,Food,West,9,0.28,2183.1
2021-07-22,Sports,East,42,0.28,4030.71
2021-04-02,Clothing,West,32,0.37,1908.19
2022-05-01,Food,East,33,0.29,1625.26
2021-03-17,Clothing,East,3,0.23,3003.7
2022-01-21,Electronics,North,30,0.36,12367.62
2021-10-18,Sports,North,12,0.33,3440.31
2022-09-06,Clothing,East,29,0.29,3530.72
2022-03-17,Sports,East,3,0.01,4133.46
2021-10-02,Food,North,26,0.15,1567.8
2022-03-19,Food,East,30,0.25,1969.24
2023-01-06,Food,West,9,0.21,2829.78
2022-07-23,Food,South,26,0.13,2031.02
2021-09-21,Electronics,North,2,0.06,6827.28
2023-05-15,Electronics,North,3,0.22,7288.77
2021-06-02,Furniture,East,46,0.11,11780.11
2022-06-07,Food,West,4,0.09,905.58
2022-06-18,Food,North,25,0.16,1152.34
2023-02-21,Food,East,13,0.31,1474.39
2021-12-01,Food,East,39,0.2,2015.0
2023-03-31,Furniture,South,44,0.09,11987.96
2023-07-24,Food,West,35,0.05,2179.86
2021-06-20,Clothing,North,23,0.2,3890.36
2022-06-05,Clothing,West,9,0.32,3186.65
2023-05-22,Electronics,East,2,0.26,8667.5
2021-10-21,Electronics,East,41,0.09,7800.56
2022-02-22,Clothing,West,44,0.17,2687.61
2021-05-25,Clothing,West,31,0.34,2962.46
2022-07-06,Clothing,North,44,0.07,2843.8
2022-01-30,Furniture,North,47,0.21,18337.83
2023-02-02,Food,North,2,0.14,1507.22
2023-11-14,Sports,North,32,0.05,6754.62
2021-12-02,Sports,West,18,0.02,6059.79
2023-05-10,Furniture,West,13,0.22,11646.48
2021-11-11,Sports,West,46,0.01,5763.56
2022-10-10,Electronics,East,5,0.04,7702.97
2023-06-08,Furniture,West,42,0.14,12365.55
2023-02-16,Furniture,East,44,0.02,11947.42
2021-02-23,Furniture,East,10,0.16,12059.14
2022-05-22,Clothing,East,43,0.05,3209.21
2021-06-08,Clothing,West,25,0.14,3269.59
2022-07-08,Food,East,34,0.32,2028.95
2021-09-13,Clothing,West,37,0.25,3167.98
2023-12-25,Furniture,South,30,0.18,17520.31
2021-08-14,Clothing,West,7,0.04,2756.84
2023-04-14,Electronics,South,6,0.25,7756.34
2021-05-16,Clothing,South,3,0.07,2636.11
2022-11-06,Sports,West,13,0.03,6518.97
2021-07-02,Sports,South,3,0.27,3925.79
2023-01-14,Furniture,East,26,0.36,18089.25
2022-11-15,Clothing,East,24,0.18,4667.12
2022-07-14,Electronics,East,6,0.02,8104.54
2021-10-27,Furniture,North,43,0.35,12155.0
2022-04-08,Food,South,49,0.03,2704.0
2022-07-15,Electronics,North,42,0.35,8338.21
2021-01-21,Sports,East,12,0.16,5539.68
2021-07-20,Electronics,West,49,0.15,8158.2
2023-02-12,Electronics,East,36,0.22,8052.87
2022-04-01,Sports,West,2,0.38,3305.56
2023-02-15,Furniture,North,11,0.36,10807.92
2021-08-04,Clothing,West,39,0.19,3070.85
2021-09-10,Electronics,West,34,0.28,7859.99
2021-12-26,Food,South,26,0.23,1675.55
2023-12-15,Food,West,18,0.28,1979.57
2022-09-20,Clothing,North,21,0.33,2870.34
2023-09-30,Electronics,South,36,0.01,7708.54
2021-07-15,Furniture,South,40,0.13,12135.84
2023-12-20,Sports,West,46,0.38,6087.72
2022-12-16,Clothing,West,44,0.38,4899.37
2022-08-01,Food,North,22,0.0,2078.56
2022-07-10,Sports,West,30,0.08,4322.09
2021-07-22,Sports,West,43,0.4,3659.0
2021-04-09,Clothing,West,30,0.2,3084.17
2021-12-16,Food,West,8,0.23,1447.44
2022-10-14,Sports,East,34,0.07,3762.52
2023-03-09,Clothing,West,47,0.36,1729.95
2022-01-06,Food,North,9,0.09,2073.67
2022-12-08,Clothing,South,20,0.08,4232.33
2023-12-25,Food,West,40,0.09,2595.54
2023-04-05,Electronics,South,25,0.37,7516.4
2023-09-04,Electronics,West,19,0.28,8085.48
2021-09-19,Electronics,South,5,0.31,7810.79
2022-06-15,Sports,West,11,0.15,3787.46
2021-01-20,Electronics,West,15,0.36,11615.59
2023-11-18,Furniture,South,8,0.32,18150.14
2021-11-15,Furniture,West,19,0.3,17919.49
2021-09-16,Furniture,North,23,0.39,11521.27
2021-10-20,Sports,North,27,0.15,4065.93
2023-02-15,Food,North,40,0.24,1653.18
2022-07-02,Sports,West,32,0.36,4763.87
2021-04-19,Electronics,South,26,0.32,7709.42
2023-01-29,Furniture,East,27,0.23,17806.16
2022-05-26,Food,North,19,0.03,854.4
2023-05-07,Clothing,South,42,0.26,2776.24
2023-07-27,Food,West,29,0.21,969.81
2022-01-10,Food,South,39,0.07,2802.02
2023-06-18,Food,South,41,0.35,1757.1
2022-12-26,Food,North,33,0.14,1711.63
2023-08-18,Food,West,19,0.15,1011.46
2023-10-26,Food,South,37,0.27,1223.92
2022-08-11,Furniture,East,19,0.2,12649.14
2022-07-19,Electronics,South,33,0.04,7694.9
2023-05-27,Sports,South,47,0.15,3912.38
2023-12-03,Clothing,South,16,0.04,5266.62
2022-04-14,Sports,South,23,0.08,4207.69
2022-09-18,Food,South,7,0.0,776.05
2021-06-28,Electronics,North,26,0.07,7084.45
2022-09-18,Furniture,South,32,0.13,12047.07
2023-04-13,Sports,South,12,0.22,5150.66
2022-10-03,Sports,South,8,0.37,4677.87
2021-07-04,Clothing,East,5,0.22,3188.36
2021-06-12,Furniture,East,42,0.28,12392.57
2021-06-07,Sports,West,28,0.14,4430.25
2022-05-07,Electronics,North,5,0.3,7182.22
2021-07-11,Electronics,West,49,0.25,8103.84
2021-12-05,Food,North,26,0.18,2906.67
2021-04-28,Clothing,West,5,0.08,4045.68
2021-06-23,Sports,East,22,0.12,4252.91
2022-08-09,Electronics,South,15,0.25,7320.6
2023-10-07,Clothing,North,13,0.17,3285.59
2021-01-22,Sports,West,28,0.36,6277.37
2023-05-19,Furniture,East,33,0.09,12434.58
2023-11-08,Sports,South,43,0.03,6203.17
2021-10-07,Sports,South,23,0.24,4930.11
2023-09-10,Food,East,33,0.35,1595.09
2023-10-17,Sports,West,43,0.15,4029.68
2023-11-21,Furniture,West,18,0.26,17868.9
2023-12-27,Sports,East,30,0.09,6048.71
2021-09-13,Sports,South,26,0.22,4139.74
2023-04-11,Sports,East,16,0.31,4061.17
2021-01-29,Furniture,North,13,0.35,18391.33
2022-01-25,Sports,South,39,0.04,4963.87
2021-01-15,Sports,East,33,0.14,5931.93
2023-05-21,Sports,South,26,0.26,4258.8
2023-12-31,Clothing,West,48,0.01,4640.89
2022-12-08,Sports,North,1,0.28,5363.07
2022-05-16,Electronics,North,49,0.21,8265.12
2023-12-18,Food,West,38,0.12,2274.71
2021-03-28,Food,East,2,0.33,1882.22
2023-07-08,Furniture,East,49,0.12,12288.19
2021-12-12,Sports,East,6,0.4,6162.32
2023-12-09,Clothing,East,46,0.33,4501.77
2022-04-06,Furniture,West,38,0.28,12143.06
2021-12-25,Electronics,East,42,0.02,12144.07
2021-06-03,Food,South,24,0.36,2163.73
2023-01-22,Furniture,North,18,0.32,19495.16
2021-10-01,Clothing,North,27,0.09,2462.95
2023-11-19,Food,North,41,0.16,924.69
2022-12-25,Furniture,East,8,0.11,17736.11
2021-04-15,Clothing,South,28,0.39,2529.43
2023-05-16,Electronics,East,10,0.34,8420.56
2023-10-12,Electronics,East,17,0.37,8746.06
2023-02-16,Sports,East,29,0.32,4407.72
2021-12-16,Sports,South,6,0.18,5842.99
2023-02-04,Furniture,North,14,0.08,12366.16
2021-08-20,Food,East,22,0.08,2107.44
2022-11-24,Clothing,South,6,0.06,4832.73
2022-05-27,Food,West,26,0.22,1775.74
2021-08-30,Clothing,West,39,0.37,2942.49
2022-08-18,Clothing,East,12,0.4,2390.8
2022-09-05,Sports,South,35,0.11,4548.29
2023-09-17,Clothing,East,14,0.28,3847.23
2022-08-25,Sports,East,22,0.24,3311.18
2022-06-27,Furniture,North,23,0.2,12383.0
2022-03-13,Clothing,West,48,0.27,2598.97
2021-01-05,Sports,West,7,0.15,6233.29
2023-03-18,Clothing,West,40,0.38,2300.29
2022-03-22,Clothing,West,25,0.28,3390.35
2022-09-17,Sports,North,13,0.3,4213.76
2023-11-22,Electronics,South,21,0.1,12413.55
2021-03-14,Clothing,North,41,0.07,3323.7
2023-08-07,Electronics,South,10,0.16,8093.32
2023-09-27,Sports,South,9,0.31,4394.14
2021-04-28,Furniture,South,15,0.38,11777.15
2022-12-30,Electronics,North,2,0.17,12287.81
2021-01-13,Furniture,South,25,0.31,17723.66
2023-08-01,Clothing,North,13,0.19,3312.51
2022-11-04,Sports,West,34,0.12,5904.36
2022-09-04,Clothing,North,34,0.3,3244.48
2022-12-26,Clothing,North,35,0.32,4356.53
2021-08-08,Sports,East,38,0.08,3866.18
2021-01-11,Sports,West,3,0.12,5888.36
2022-12-18,Electronics,West,42,0.2,11334.47
2022-01-17,Sports,South,6,0.07,6432.77
2023-04-04,Sports,South,48,0.37,4023.17
2022-12-28,Clothing,West,49,0.24,3855.39
2021-01-19,Clothing,West,19,0.05,4228.52
2021-07-27,Clothing,South,3,0.07,2700.59
2023-06-02,Electronics,West,18,0.38,8199.82
2023-10-05,Electronics,South,39,0.3,7895.26
2022-02-09,Electronics,North,9,0.29,8453.51
2021-06-23,Electronics,East,12,0.03,7402.5
2023-12-20,Clothing,South,5,0.36,4716.75
2023-11-20,Clothing,East,3,0.18,4677.13
2021-11-11,Clothing,East,11,0.26,4289.9
2023-04-22,Electronics,West,30,0.38,8127.33
2021-09-11,Electronics,South,4,0.04,7981.61
2023-09-26,Electronics,North,5,0.19,8604.07
2021-01-15,Sports,West,1,0.02,6042.46
2021-11-15,Furniture,West,27,0.2,18568.84
2022-05-28,Furniture,East,28,0.1,12417.01
2022-04-09,Furniture,East,29,0.36,11377.19
2023-08-22,Furniture,North,18,0.16,11958.28
2023-03-21,Electronics,West,12,0.25,8416.02
2023-02-06,Electronics,North,13,0.34,8122.15
2022-09-05,Electronics,South,41,0.39,8040.99
2023-01-17,Sports,South,2,0.2,6071.84
2023-05-28,Sports,South,37,0.18,4303.32
2022-01-09,Sports,North,45,0.03,5806.47
2022-07-06,Furniture,West,16,0.01,11856.82
2021-08-11,Furniture,North,48,0.24,12419.34
2023-06-18,Electronics,North,24,0.03,8104.12
2023-06-19,Electronics,East,35,0.15,7911.9
2021-11-28,Sports,North,22,0.0,6018.13
2021-10-14,Electronics,North,36,0.25,8255.89
2022-12-26,Food,South,11,0.17,2241.11
2023-06-08,Clothing,West,46,0.05,3079.84
2021-01-12,Food,East,29,0.12,1392.83
2023-01-06,Furniture,East,35,0.23,18121.96
2022-02-11,Electronics,North,48,0.26,7935.08
2021-08-15,Food,South,15,0.18,1960.12
2022-01-24,Electronics,North,31,0.32,11974.91
2022-08-07,Clothing,South,42,0.04,3741.34
2021-03-24,Sports,South,41,0.03,4305.87
2021-10-01,Food,North,43,0.02,1127.91
2023-03-20,Food,North,16,0.21,882.84
2023-05-13,Clothing,West,10,0.28,2958.65
2022-11-10,Electronics,East,49,0.05,12014.23
2021-03-06,Sports,East,32,0.26,3151.24
2021-11-25,Sports,East,2,0.19,5974.01
2022-02-12,Electronics,East,24,0.39,7835.47
2023-09-09,Furniture,North,23,0.29,12100.58
2022-06-29,Food,West,2,0.26,2508.67
2021-09-01,Furniture,East,38,0.23,11165.08
2023-05-13,Sports,West,31,0.4,4472.4
2023-09-29,Clothing,South,40,0.39,3242.83
2023-10-12,Clothing,North,26,0.22,2751.54
2021-09-18,Food,North,29,0.18,1512.1
2022-10-28,Food,East,3,0.18,1956.79
2023-03-30,Furniture,West,14,0.17,12055.64
2023-10-25,Sports,West,25,0.21,3031.97
2023-03-08,Food,South,48,0.11,1682.29
2021-09-27,Electronics,West,1,0.37,8360.94
2021-08-13,Electronics,East,3,0.2,7793.31
2021-08-09,Electronics,North,26,0.34,8431.89
2021-02-13,Clothing,North,18,0.19,3471.34
2021-09-16,Electronics,East,9,0.29,8652.83
2021-11-15,Furniture,South,38,0.13,18501.55
2022-12-06,Furniture,West,23,0.25,19272.61
2023-10-22,Clothing,West,21,0.2,3582.99
2021-01-28,Electronics,East,1,0.15,12084.99
2022-04-30,Food,East,21,0.35,1900.61
2021-04-17,Food,South,27,0.05,1565.85
2022-12-02,Food,North,42,0.19,2125.83
2023-05-30,Sports,South,6,0.08,3479.52
2021-01-17,Furniture,West,44,0.34,17940.35
2023-06-09,Furniture,North,36,0.1,12447.85
2023-09-11,Electronics,West,28,0.25,7599.01
2022-08-16,Food,East,45,0.07,1709.6
2022-08-01,Electronics,East,17,0.16,7832.07
2023-09-23,Electronics,South,40,0.36,8026.08
2021-06-19,Furniture,South,3,0.07,11998.04
2023-05-29,Furniture,North,12,0.27,12123.73
2022-05-23,Furniture,East,39,0.08,13160.35
2021-11-09,Furniture,West,12,0.17,17768.5
2023-11-14,Food,South,2,0.22,2260.92
2022-01-18,Electronics,South,46,0.23,11922.27
2022-05-26,Electronics,South,22,0.24,7279.34
2022-07-30,Electronics,West,23,0.26,8459.57
2021-08-24,Furniture,North,30,0.11,11613.17
2022-06-24,Food,West,5,0.16,2215.96
2022-05-22,Food,North,9,0.01,1137.65
2023-05-29,Electronics,North,21,0.31,8221.55
2022-02-11,Electronics,East,11,0.33,8895.94
2023-08-29,Clothing,East,5,0.08,3256.72
2021-07-31,Food,West,35,0.08,1235.29
2023-10-26,Electronics,South,27,0.02,7582.35
2022-01-07,Furniture,South,49,0.39,16931.3
2022-01-22,Sports,South,2,0.32,5841.75
2021-11-01,Food,West,24,0.14,1568.37
2022-04-15,Electronics,West,31,0.19,8012.69
2021-09-04,Furniture,North,33,0.12,11813.81
2021-09-28,Sports,East,39,0.24,4076.34
2023-04-02,Sports,East,30,0.29,3450.79
2021-03-20,Food,North,46,0.18,1262.92
2022-07-15,Sports,West,37,0.35,4286.32
2022-01-29,Furniture,North,28,0.21,18171.6
2021-10-27,Electronics,North,31,0.06,7106.3
2023-05-24,Sports,East,11,0.25,4411.03
2021-02-06,Sports,North,23,0.18,3483.89
2022-02-13,Electronics,North,2,0.37,7240.83
2021-07-06,Food,West,40,0.16,1394.67
2021-04-15,Sports,West,41,0.16,5214.63
2023-02-18,Clothing,West,27,0.26,2838.0
2023-04-15,Furniture,South,35,0.21,12054.03
2023-12-12,Furniture,North,2,0.15,18347.84
2022-09-20,Sports,South,39,0.4,3569.7
2022-04-19,Clothing,East,37,0.12,3158.26
2022-03-31,Food,North,21,0.11,1091.1
2022-11-20,Sports,South,5,0.35,6280.82
2023-05-23,Clothing,North,45,0.0,3202.64
2023-09-09,Furniture,North,21,0.08,12157.89
2021-05-06,Sports,South,29,0.24,4087.36
2023-11-11,Sports,East,20,0.06,7007.48
2023-05-25,Sports,South,38,0.39,4118.81
2021-04-16,Sports,South,20,0.19,4266.07
2022-09-16,Furniture,South,25,0.24,12184.66
2021-08-14,Clothing,South,2,0.06,2499.49
2022-07-06,Furniture,West,32,0.12,11615.65
2023-01-15,Sports,North,26,0.25,5458.14
2022-07-29,Furniture,East,6,0.22,11608.7
2022-12-20,Electronics,South,41,0.31,11746.71
2023-05-07,Sports,West,3,0.11,3899.06
2022-05-21,Clothing,East,33,0.26,2893.19
2022-10-18,Sports,South,1,0.12,4288.14
2021-04-08,Furniture,North,5,0.23,12675.27
2022-01-08,Sports,East,13,0.24,6571.51
2021-03-25,Sports,East,19,0.05,4139.15
2021-01-02,Sports,East,12,0.22,5584.68
2021-04-17,Sports,North,48,0.0,4524.64
2022-10-21,Electronics,North,25,0.2,7724.66
2022-03-11,Furniture,West,35,0.28,12217.22
2022-08-08,Sports,South,12,0.03,4140.65
2023-08-25,Furniture,West,30,0.38,11469.29
2022-07-28,Sports,North,5,0.18,3737.06
2021-07-26,Electronics,East,34,0.38,8256.56
2023-06-02,Food,South,22,0.04,1423.6
2022-01-14,Electronics,North,39,0.38,13456.14
2022-06-01,Food,West,13,0.04,1277.41
2023-10-04,Sports,East,47,0.18,3495.94
2023-01-15,Furniture,West,3,0.38,18036.43
2022-11-16,Clothing,East,20,0.09,4338.89
2022-09-16,Food,North,31,0.01,642.4
2021-08-17,Furniture,East,5,0.32,12417.72
2021-07-18,Electronics,South,24,0.24,8495.64
2021-01-28,Sports,East,40,0.21,6426.89
2021-09-24,Furniture,West,33,0.01,12160.21
2022-11-10,Furniture,South,8,0.26,17932.5
2023-01-09,Electronics,West,24,0.07,12086.31
2023-01-11,Sports,South,20,0.37,5938.78
2023-12-20,Clothing,West,16,0.27,4183.22
2023-02-01,Clothing,South,12,0.28,3770.28
2022-05-03,Electronics,East,13,0.09,8632.49
2022-07-20,Electronics,North,45,0.35,8330.11
2022-03-07,Clothing,South,42,0.22,2786.75
2023-02-26,Furniture,North,39,0.34,12292.39
2021-06-28,Food,South,25,0.11,1380.88
2021-08-06,Furniture,East,46,0.3,11861.23
2021-09-25,Sports,West,32,0.23,3991.95
2021-09-04,Sports,West,24,0.02,4220.51
2021-03-26,Sports,South,48,0.16,3799.64
2022-01-26,Clothing,West,47,0.07,4430.47
2022-01-31,Furniture,West,44,0.14,18658.64
2023-07-02,Electronics,West,9,0.15,7163.07
2021-07-22,Food,South,40,0.19,2008.5
2021-06-03,Electronics,East,23,0.24,7934.19
2022-12-04,Sports,East,13,0.23,5769.86
2022-09-10,Electronics,South,32,0.02,7848.61
2023-08-30,Sports,East,15,0.3,4005.67
2022-02-18,Food,South,36,0.38,1964.16
2023-12-29,Clothing,East,49,0.14,4587.73
2021-11-11,Electronics,East,5,0.07,11754.13
2021-03-31,Furniture,West,22,0.22,12345.42
2021-09-19,Food,West,16,0.28,1451.99
2022-01-28,Food,South,41,0.27,2513.54
2023-05-07,Sports,West,10,0.24,4135.74
2022-06-02,Food,East,24,0.06,969.04
2022-12-13,Electronics,West,18,0.33,12285.87
2023-01-20,Furniture,North,49,0.17,17177.9
2023-07-08,Furniture,East,18,0.09,11949.92
2021-08-29,Furniture,West,7,0.03,11495.11
2023-06-13,Food,East,4,0.17,513.67
2021-05-19,Electronics,South,26,0.25,8123.18
2023-09-16,Clothing,North,5,0.27,3416.59
2023-05-09,Furniture,South,16,0.39,11984.31
2023-12-09,Food,North,35,0.06,2892.28
2023-10-29,Furniture,South,26,0.39,12000.27
2021-02-14,Sports,East,18,0.26,4088.67
2021-12-08,Clothing,North,29,0.18,4078.83
2022-07-16,Electronics,East,23,0.36,8291.08
2021-09-22,Electronics,South,14,0.28,8268.7
2022-08-17,Sports,East,15,0.14,3791.03
2021-04-04,Sports,West,49,0.35,3358.95
2021-05-05,Clothing,West,33,0.27,2253.18
2022-01-25,Food,North,25,0.28,2753.77
2023-03-26,Electronics,North,21,0.36,7417.03
2023-10-11,Sports,North,17,0.18,4761.28
2023-12-27,Sports,East,23,0.26,5608.0
2023-11-18,Furniture,North,43,0.3,17850.84
2021-06-03,Clothing,North,17,0.18,4415.78
2021-12-05,Furniture,West,14,0.03,17764.56
2023-06-16,Food,East,29,0.31,1017.91
2023-11-10,Clothing,West,20,0.02,4330.42
2023-02-26,Clothing,South,30,0.29,2241.45
2023-03-11,Clothing,West,19,0.36,2858.87
2023-04-01,Sports,West,39,0.14,4036.1
2022-07-11,Furniture,South,13,0.04,12496.83
2022-02-28,Food,East,18,0.09,1754.83
2022-01-12,Sports,South,23,0.22,6072.86
2021-01-08,Sports,West,46,0.38,7074.97
2021-11-24,Electronics,West,33,0.2,12300.04
2022-03-23,Furniture,South,39,0.05,12717.57
2021-01-19,Electronics,South,40,0.25,12445.56
2023-11-17,Food,East,18,0.29,2948.18
2023-07-22,Food,East,9,0.16,2073.76
2023-10-29,Food,South,33,0.29,1917.17
2023-12-12,Clothing,North,32,0.13,4804.87
2022-06-15,Electronics,South,17,0.32,8742.87
2022-09-14,Sports,West,19,0.14,3707.05
2022-03-28,Food,South,27,0.1,1132.98
2022-08-30,Food,North,6,0.35,701.81
2022-07-04,Food,North,35,0.22,1762.12
2021-09-01,Furniture,East,37,0.11,12580.95
2021-12-17,Electronics,North,34,0.37,11480.24
2022-04-04,Food,North,20,0.28,1137.78
2021-04-04,Furniture,East,25,0.09,12720.5
2023-12-29,Sports,South,4,0.25,6347.11
2022-05-03,Clothing,West,10,0.35,3325.36
2022-08-21,Electronics,South,10,0.28,8207.47
2021-03-22,Sports,North,24,0.1,3894.0
2021-10-31,Clothing,North,21,0.26,2222.65
2022-07-23,Clothing,West,11,0.25,3296.06
2021-09-30,Food,South,27,0.33,2565.82
2022-07-08,Furniture,South,16,0.07,12149.64
2021-04-16,Electronics,West,26,0.28,7428.24
2022-05-25,Sports,East,30,0.01,3899.86
2022-03-07,Electronics,North,49,0.28,8475.01
2023-12-31,Electronics,East,16,0.38,12534.46
2021-08-26,Electronics,West,7,0.07,8778.78
2021-01-03,Furniture,East,16,0.12,18530.19
2022-12-13,Clothing,West,35,0.23,3501.23
2023-01-26,Food,North,16,0.29,2364.71
2022-10-27,Furniture,North,40,0.14,11279.03
2021-06-20,Food,North,12,0.27,1817.24
2022-06-25,Electronics,East,35,0.36,8366.1
2021-10-01,Furniture,South,49,0.29,11589.71
2023-04-17,Clothing,South,21,0.28,2849.76
2022-08-27,Clothing,South,43,0.15,2678.52
2022-10-27,Clothing,East,36,0.36,3410.39
2021-04-28,Food,East,48,0.11,1460.62
2021-01-22,Furniture,West,17,0.08,17678.85
2022-12-30,Clothing,East,32,0.15,4892.67
2022-03-26,Sports,South,41,0.26,4304.81
2022-07-27,Clothing,South,6,0.34,3409.25
2021-12-28,Sports,South,24,0.05,5229.25
2022-06-09,Sports,East,27,0.33,3709.7
2021-02-02,Food,West,20,0.33,1839.88
2021-08-06,Food,West,25,0.23,668.88
2023-02-22,Electronics,West,2,0.3,7182.62
2022-06-12,Electronics,West,9,0.07,7633.0
2022-02-27,Electronics,North,28,0.07,8386.65
2023-06-25,Furniture,East,38,0.35,12005.66
2022-03-28,Sports,South,3,0.2,4253.45
2022-10-27,Sports,North,20,0.1,3508.1
2022-07-05,Clothing,South,6,0.28,2503.04
2022-02-22,Clothing,South,39,0.36,3695.91
2023-03-21,Food,West,33,0.25,1712.31
2021-11-15,Furniture,South,1,0.14,17462.55
2023-07-03,Clothing,East,37,0.19,2011.05
2022-04-20,Electronics,West,6,0.3,7296.24
2023-06-08,Clothing,South,45,0.03,2471.74
2023-01-25,Furniture,West,34,0.09,17365.07
2021-10-31,Electronics,East,47,0.19,7983.16
2023-09-09,Furniture,North,15,0.24,12335.76
2021-07-11,Sports,North,45,0.14,3954.93
